hospital_id,hour,weekday,patient_count,emergency_count,wait_minutes
govt_hospital,7,5,9,2,7
city_general,8,5,32,4,9
st_marys,8,5,52,6,14
metrocare,8,5,47,10,6
govt_hospital,8,5,43,4,8
city_general,9,5,44,9,9
st_marys,9,5,57,8,8
metrocare,9,5,37,4,9
govt_hospital,9,5,38,6,10
city_general,10,5,54,8,15
st_marys,10,5,44,10,2
metrocare,10,5,27,5,4
govt_hospital,10,5,35,2,10
city_general,11,5,51,8,18
st_marys,11,5,18,0,1
metrocare,11,5,27,5,7
govt_hospital,11,5,26,10,4
city_general,12,5,24,0,8
st_marys,12,5,25,4,6
metrocare,12,5,15,0,6
govt_hospital,12,5,32,10,9
city_general,13,5,15,0,8
st_marys,13,5,16,4,7
metrocare,13,5,39,3,14
govt_hospital,13,5,2,0,9
city_general,14,5,2,0,4
st_marys,14,5,1,2,0
metrocare,14,5,20,5,12
govt_hospital,14,5,4,3,9
city_general,15,5,19,1,10
st_marys,15,5,15,0,4
metrocare,15,5,33,0,9
govt_hospital,15,5,9,1,9
city_general,16,5,1,5,9
st_marys,16,5,11,4,-2
metrocare,16,5,4,0,8
govt_hospital,16,5,26,0,10
city_general,17,5,36,3,6
st_marys,17,5,61,11,6
metrocare,17,5,65,9,9
govt_hospital,17,5,61,8,15
city_general,18,5,51,6,5
st_marys,18,5,56,7,5
metrocare,18,5,28,6,1
govt_hospital,18,5,70,13,10
city_general,19,5,37,5,3
st_marys,19,5,55,10,15
metrocare,19,5,59,11,12
govt_hospital,19,5,46,7,12
city_general,20,5,32,5,3
st_marys,20,5,52,7,8
metrocare,20,5,48,7,15
govt_hospital,20,5,67,7,15
city_general,21,5,8,5,2
st_marys,21,5,14,1,5
metrocare,21,5,18,0,3
govt_hospital,21,5,23,9,6
city_general,22,5,12,0,9
st_marys,22,5,19,1,7
metrocare,22,5,13,1,5
govt_hospital,22,5,13,0,0
city_general,23,5,12,4,7
st_marys,23,5,15,3,9
metrocare,23,5,33,6,3
govt_hospital,23,5,17,5,8
city_general,0,6,14,4,10
st_marys,0,6,28,10,6
metrocare,0,6,12,5,7
govt_hospital,0,6,1,3,-2
city_general,1,6,4,0,8
st_marys,1,6,23,1,11
metrocare,1,6,17,5,3
govt_hospital,1,6,15,2,12
city_general,2,6,28,1,5
st_marys,2,6,17,1,7
metrocare,2,6,3,0,4
govt_hospital,2,6,9,2,13
city_general,3,6,21,2,2
st_marys,3,6,18,0,13
metrocare,3,6,21,2,3
govt_hospital,3,6,16,5,8
city_general,4,6,25,5,7
st_marys,4,6,30,4,11
metrocare,4,6,15,3,6
govt_hospital,4,6,14,5,10
city_general,5,6,18,6,5
st_marys,5,6,10,8,4
metrocare,5,6,15,0,10
govt_hospital,5,6,1,1,5
city_general,6,6,15,1,18
st_marys,6,6,18,0,11
metrocare,6,6,16,1,2
govt_hospital,6,6,24,2,7
city_general,7,6,1,3,5
st_marys,7,6,1,0,7
metrocare,7,6,6,0,5
govt_hospital,7,6,1,0,0
city_general,8,6,40,3,11
st_marys,8,6,29,6,8
metrocare,8,6,42,4,5
govt_hospital,8,6,55,10,8
city_general,9,6,40,6,14
st_marys,9,6,49,8,12
metrocare,9,6,30,0,6
govt_hospital,9,6,48,8,8
city_general,10,6,37,3,7
st_marys,10,6,46,7,4
metrocare,10,6,50,8,5
govt_hospital,10,6,38,0,6
city_general,11,6,27,8,12
st_marys,11,6,52,11,3
metrocare,11,6,41,13,7
govt_hospital,11,6,43,9,6
city_general,12,6,1,0,6
st_marys,12,6,1,0,5
metrocare,12,6,8,5,11
govt_hospital,12,6,4,0,8
city_general,13,6,27,3,0
st_marys,13,6,19,1,10
metrocare,13,6,34,3,4
govt_hospital,13,6,17,4,4
city_general,14,6,1,0,2
st_marys,14,6,23,2,9
metrocare,14,6,12,1,7
govt_hospital,14,6,22,0,2
city_general,15,6,1,1,6
st_marys,15,6,19,4,0
metrocare,15,6,3,0,0
govt_hospital,15,6,28,8,8
city_general,16,6,7,1,5
st_marys,16,6,9,2,8
metrocare,16,6,19,0,3
govt_hospital,16,6,7,2,1
city_general,17,6,64,10,12
st_marys,17,6,49,7,9
metrocare,17,6,62,8,19
govt_hospital,17,6,51,6,15
city_general,18,6,50,15,9
st_marys,18,6,51,9,9
metrocare,18,6,50,6,13
govt_hospital,18,6,45,10,4
city_general,19,6,56,10,14
st_marys,19,6,43,4,12
metrocare,19,6,60,10,3
govt_hospital,19,6,47,10,7
city_general,20,6,50,5,15
st_marys,20,6,53,9,13
metrocare,20,6,47,7,13
govt_hospital,20,6,35,4,9
city_general,21,6,28,11,5
st_marys,21,6,17,3,7
metrocare,21,6,11,2,-6
govt_hospital,21,6,43,5,9
city_general,22,6,15,2,3
st_marys,22,6,12,0,5
metrocare,22,6,25,3,3
govt_hospital,22,6,18,4,0
city_general,23,6,38,9,12
st_marys,23,6,10,0,11
metrocare,23,6,16,3,7
govt_hospital,23,6,23,0,2
city_general,0,0,4,1,8
st_marys,0,0,24,8,7
metrocare,0,0,29,2,11
govt_hospital,0,0,22,6,10
city_general,1,0,32,2,6
st_marys,1,0,21,3,10
metrocare,1,0,23,1,10
govt_hospital,1,0,22,6,10
city_general,2,0,10,0,2
st_marys,2,0,22,0,6
metrocare,2,0,22,2,2
govt_hospital,2,0,19,1,11
city_general,3,0,40,8,13
st_marys,3,0,16,1,4
metrocare,3,0,8,1,6
govt_hospital,3,0,10,2,11
city_general,4,0,23,4,11
st_marys,4,0,22,0,9
metrocare,4,0,16,2,0
govt_hospital,4,0,20,1,5
city_general,5,0,1,0,0
st_marys,5,0,25,4,10
metrocare,5,0,16,4,5
govt_hospital,5,0,18,0,14
city_general,6,0,42,3,10
st_marys,6,0,32,10,7
metrocare,6,0,25,0,4
govt_hospital,6,0,13,6,9
city_general,7,0,22,5,9
st_marys,7,0,32,1,7
metrocare,7,0,19,7,3
govt_hospital,7,0,30,8,8
city_general,8,0,54,11,16
st_marys,8,0,49,11,12
metrocare,8,0,49,7,11
govt_hospital,8,0,57,7,10
city_general,9,0,50,9,7
st_marys,9,0,51,8,11
metrocare,9,0,61,9,15
govt_hospital,9,0,82,10,14
city_general,10,0,60,6,8
st_marys,10,0,82,16,10
metrocare,10,0,68,9,13
govt_hospital,10,0,61,4,7
city_general,11,0,65,9,19
st_marys,11,0,63,6,12
metrocare,11,0,66,11,11
govt_hospital,11,0,57,8,12
city_general,12,0,26,3,7
st_marys,12,0,34,4,9
metrocare,12,0,19,0,4
govt_hospital,12,0,11,0,8
city_general,13,0,32,6,9
st_marys,13,0,13,0,0
metrocare,13,0,20,3,1
govt_hospital,13,0,13,0,14
city_general,14,0,1,0,10
st_marys,14,0,27,3,10
metrocare,14,0,42,3,6
govt_hospital,14,0,46,0,15
city_general,15,0,36,6,9
st_marys,15,0,22,0,14
metrocare,15,0,1,1,2
govt_hospital,15,0,21,0,3
city_general,16,0,26,3,7
st_marys,16,0,25,4,4
metrocare,16,0,15,2,7
govt_hospital,16,0,16,1,4
city_general,17,0,81,8,17
st_marys,17,0,62,10,13
metrocare,17,0,54,13,6
govt_hospital,17,0,82,12,13
city_general,18,0,65,8,12
st_marys,18,0,73,12,12
metrocare,18,0,66,8,5
govt_hospital,18,0,74,9,12
city_general,19,0,67,7,10
st_marys,19,0,69,10,9
metrocare,19,0,61,8,9
govt_hospital,19,0,54,5,7
city_general,20,0,83,15,14
st_marys,20,0,75,8,9
metrocare,20,0,78,12,8
govt_hospital,20,0,75,13,13
city_general,21,0,17,1,6
st_marys,21,0,30,0,10
metrocare,21,0,1,4,4
govt_hospital,21,0,28,8,5
city_general,22,0,10,0,5
st_marys,22,0,21,5,6
metrocare,22,0,30,0,11
govt_hospital,22,0,28,4,8
city_general,23,0,16,5,-3
st_marys,23,0,6,0,6
metrocare,23,0,36,0,5
govt_hospital,23,0,7,8,0
city_general,0,1,32,7,12
st_marys,0,1,30,4,14
metrocare,0,1,37,4,6
govt_hospital,0,1,28,0,7
city_general,1,1,9,3,4
st_marys,1,1,14,1,7
metrocare,1,1,33,2,12
govt_hospital,1,1,20,0,1
city_general,2,1,23,0,11
st_marys,2,1,3,2,0
metrocare,2,1,1,0,5
govt_hospital,2,1,8,0,8
city_general,3,1,12,0,7
st_marys,3,1,17,0,3
metrocare,3,1,18,0,6
govt_hospital,3,1,8,3,5
city_general,4,1,7,0,7
st_marys,4,1,30,1,10
metrocare,4,1,33,5,8
govt_hospital,4,1,27,3,10
city_general,5,1,14,0,2
st_marys,5,1,10,0,5
metrocare,5,1,4,6,9
govt_hospital,5,1,28,0,10
city_general,6,1,40,5,4
st_marys,6,1,18,4,12
metrocare,6,1,25,8,5
govt_hospital,6,1,40,8,6
city_general,7,1,29,6,5
st_marys,7,1,17,0,7
metrocare,7,1,14,6,16
govt_hospital,7,1,21,5,1
city_general,8,1,74,12,11
st_marys,8,1,50,8,12
metrocare,8,1,47,6,6
govt_hospital,8,1,42,0,13
city_general,9,1,70,8,17
st_marys,9,1,50,10,13
metrocare,9,1,68,15,13
govt_hospital,9,1,69,16,13
city_general,10,1,81,13,9
st_marys,10,1,65,16,6
metrocare,10,1,59,9,4
govt_hospital,10,1,48,7,11
city_general,11,1,48,8,9
st_marys,11,1,52,8,14
metrocare,11,1,69,6,12
govt_hospital,11,1,52,8,8
city_general,12,1,14,0,12
st_marys,12,1,8,1,7
metrocare,12,1,8,6,14
govt_hospital,12,1,34,1,10
city_general,13,1,27,6,6
st_marys,13,1,25,0,2
metrocare,13,1,20,9,10
govt_hospital,13,1,32,4,12
city_general,14,1,23,0,6
st_marys,14,1,16,0,5
metrocare,14,1,26,2,10
govt_hospital,14,1,28,8,12
city_general,15,1,22,3,1
st_marys,15,1,25,0,3
metrocare,15,1,24,4,6
govt_hospital,15,1,15,0,0
city_general,16,1,30,4,7
st_marys,16,1,19,3,6
metrocare,16,1,11,0,7
govt_hospital,16,1,24,1,3
city_general,17,1,77,9,16
st_marys,17,1,58,4,13
metrocare,17,1,57,9,13
govt_hospital,17,1,60,8,13
city_general,18,1,60,6,10
st_marys,18,1,87,10,14
metrocare,18,1,61,7,8
govt_hospital,18,1,81,11,18
city_general,19,1,64,10,7
st_marys,19,1,69,9,16
metrocare,19,1,49,14,3
govt_hospital,19,1,60,13,11
city_general,20,1,69,11,14
st_marys,20,1,58,6,5
metrocare,20,1,77,7,12
govt_hospital,20,1,77,13,11
city_general,21,1,8,2,0
st_marys,21,1,25,4,8
metrocare,21,1,11,0,7
govt_hospital,21,1,31,3,3
city_general,22,1,17,0,8
st_marys,22,1,19,0,0
metrocare,22,1,14,4,4
govt_hospital,22,1,23,3,3
city_general,23,1,11,0,3
st_marys,23,1,26,0,9
metrocare,23,1,9,0,6
govt_hospital,23,1,32,2,6
city_general,0,2,5,0,7
st_marys,0,2,20,8,5
metrocare,0,2,15,1,5
govt_hospital,0,2,14,1,10
city_general,1,2,24,0,5
st_marys,1,2,25,3,7
metrocare,1,2,20,7,8
govt_hospital,1,2,11,0,4
city_general,2,2,13,0,5
st_marys,2,2,28,5,3
metrocare,2,2,27,1,11
govt_hospital,2,2,15,3,11
city_general,3,2,18,2,10
st_marys,3,2,10,0,0
metrocare,3,2,11,2,7
govt_hospital,3,2,25,6,11
city_general,4,2,23,4,4
st_marys,4,2,13,3,3
metrocare,4,2,24,1,7
govt_hospital,4,2,22,4,12
city_general,5,2,22,0,3
st_marys,5,2,32,3,5
metrocare,5,2,30,3,2
govt_hospital,5,2,32,6,1
city_general,6,2,33,0,15
st_marys,6,2,20,3,9
metrocare,6,2,19,8,11
govt_hospital,6,2,23,0,15
city_general,7,2,39,6,15
st_marys,7,2,25,4,5
metrocare,7,2,23,0,8
govt_hospital,7,2,12,0,4
city_general,8,2,57,4,9
st_marys,8,2,54,11,8
metrocare,8,2,55,6,12
govt_hospital,8,2,59,6,14
city_general,9,2,68,8,9
st_marys,9,2,66,7,15
metrocare,9,2,75,12,18
govt_hospital,9,2,45,5,2
city_general,10,2,59,5,11
st_marys,10,2,67,11,12
metrocare,10,2,59,12,10
govt_hospital,10,2,78,10,1
city_general,11,2,60,8,12
st_marys,11,2,48,2,3
metrocare,11,2,58,3,15
govt_hospital,11,2,79,14,18
city_general,12,2,35,0,-3
st_marys,12,2,33,6,8
metrocare,12,2,35,9,9
govt_hospital,12,2,1,0,6
city_general,13,2,33,1,5
st_marys,13,2,11,2,5
metrocare,13,2,1,1,0
govt_hospital,13,2,13,3,8
city_general,14,2,15,0,3
st_marys,14,2,8,5,7
metrocare,14,2,7,4,6
govt_hospital,14,2,7,0,7
city_general,15,2,39,5,11
st_marys,15,2,10,0,4
metrocare,15,2,20,0,6
govt_hospital,15,2,14,1,8
city_general,16,2,40,4,12
st_marys,16,2,23,6,5
metrocare,16,2,25,2,2
govt_hospital,16,2,32,3,9
city_general,17,2,84,14,8
st_marys,17,2,85,11,12
metrocare,17,2,66,9,7
govt_hospital,17,2,74,9,6
city_general,18,2,71,9,15
st_marys,18,2,73,16,5
metrocare,18,2,78,4,4
govt_hospital,18,2,73,10,8
city_general,19,2,63,8,13
st_marys,19,2,61,10,12
metrocare,19,2,73,8,15
govt_hospital,19,2,80,10,10
city_general,20,2,85,2,13
st_marys,20,2,58,13,15
metrocare,20,2,73,9,9
govt_hospital,20,2,64,5,7
city_general,21,2,7,0,6
st_marys,21,2,24,4,8
metrocare,21,2,16,2,1
govt_hospital,21,2,7,0,7
city_general,22,2,31,5,2
st_marys,22,2,20,5,9
metrocare,22,2,1,7,4
govt_hospital,22,2,17,4,11
city_general,23,2,26,2,6
st_marys,23,2,16,1,10
metrocare,23,2,25,6,5
govt_hospital,23,2,18,0,11
city_general,0,3,13,0,6
st_marys,0,3,39,7,5
metrocare,0,3,15,0,0
govt_hospital,0,3,2,6,2
city_general,1,3,33,5,10
st_marys,1,3,34,5,4
metrocare,1,3,30,5,8
govt_hospital,1,3,28,6,8
city_general,2,3,1,0,1
st_marys,2,3,43,9,12
metrocare,2,3,25,6,6
govt_hospital,2,3,20,5,7
city_general,3,3,31,3,5
st_marys,3,3,21,4,5
metrocare,3,3,16,0,5
govt_hospital,3,3,17,1,2
city_general,4,3,18,7,10
st_marys,4,3,14,0,12
metrocare,4,3,31,4,0
govt_hospital,4,3,13,1,9
city_general,5,3,19,3,7
st_marys,5,3,14,4,1
metrocare,5,3,21,6,14
govt_hospital,5,3,33,12,10
city_general,6,3,27,6,-1
st_marys,6,3,14,4,7
metrocare,6,3,27,3,5
govt_hospital,6,3,17,0,9
city_general,7,3,23,0,3
st_marys,7,3,11,1,4
metrocare,7,3,19,0,7
govt_hospital,7,3,32,1,10
city_general,8,3,31,12,5
st_marys,8,3,73,12,14
metrocare,8,3,48,9,7
govt_hospital,8,3,63,6,8
city_general,9,3,53,7,10
st_marys,9,3,58,10,10
metrocare,9,3,61,9,7
govt_hospital,9,3,64,6,12
city_general,10,3,71,11,9
st_marys,10,3,66,13,12
metrocare,10,3,62,9,10
govt_hospital,10,3,54,10,17
city_general,11,3,54,1,13
st_marys,11,3,74,11,18
metrocare,11,3,67,11,15
govt_hospital,11,3,42,7,4
city_general,12,3,19,0,11
st_marys,12,3,24,5,10
metrocare,12,3,22,1,4
govt_hospital,12,3,29,0,5
city_general,13,3,12,0,10
st_marys,13,3,17,0,4
metrocare,13,3,37,4,8
govt_hospital,13,3,28,2,10
city_general,14,3,20,8,2
st_marys,14,3,7,0,9
metrocare,14,3,27,10,6
govt_hospital,14,3,1,0,2
city_general,15,3,25,2,5
st_marys,15,3,3,4,-2
metrocare,15,3,9,2,4
govt_hospital,15,3,16,6,4
city_general,16,3,9,3,4
st_marys,16,3,23,0,7
metrocare,16,3,23,1,2
govt_hospital,16,3,31,3,14
city_general,17,3,88,13,10
st_marys,17,3,77,8,10
metrocare,17,3,60,9,11
govt_hospital,17,3,82,18,14
city_general,18,3,61,11,13
st_marys,18,3,67,13,4
metrocare,18,3,74,15,15
govt_hospital,18,3,71,8,22
city_general,19,3,74,12,18
st_marys,19,3,61,11,15
metrocare,19,3,75,9,17
govt_hospital,19,3,48,9,4
city_general,20,3,76,9,14
st_marys,20,3,63,6,1
metrocare,20,3,74,13,7
govt_hospital,20,3,73,11,12
city_general,21,3,31,6,10
st_marys,21,3,19,0,10
metrocare,21,3,37,3,10
govt_hospital,21,3,18,3,9
city_general,22,3,15,0,4
st_marys,22,3,13,2,5
metrocare,22,3,14,0,8
govt_hospital,22,3,40,6,5
city_general,23,3,11,1,3
st_marys,23,3,32,2,7
metrocare,23,3,34,6,8
govt_hospital,23,3,16,7,-1
city_general,0,4,13,2,10
st_marys,0,4,22,3,2
metrocare,0,4,17,3,5
govt_hospital,0,4,27,9,8
city_general,1,4,10,0,5
st_marys,1,4,18,6,10
metrocare,1,4,21,0,7
govt_hospital,1,4,10,2,11
city_general,2,4,44,9,10
st_marys,2,4,35,3,8
metrocare,2,4,6,0,2
govt_hospital,2,4,20,2,6
city_general,3,4,1,0,3
st_marys,3,4,26,0,6
metrocare,3,4,8,0,12
govt_hospital,3,4,20,3,5
city_general,4,4,23,2,11
st_marys,4,4,12,1,6
metrocare,4,4,15,4,8
govt_hospital,4,4,3,1,3
city_general,5,4,24,5,4
st_marys,5,4,19,6,9
metrocare,5,4,28,1,11
govt_hospital,5,4,42,11,9
city_general,6,4,10,4,3
st_marys,6,4,24,4,14
metrocare,6,4,27,5,5
govt_hospital,6,4,18,5,0
city_general,7,4,33,5,9
st_marys,7,4,18,7,8
metrocare,7,4,25,9,0
govt_hospital,7,4,40,7,10
city_general,8,4,70,10,15
st_marys,8,4,72,15,8
metrocare,8,4,55,2,15
govt_hospital,8,4,55,5,6
city_general,9,4,60,6,7
st_marys,9,4,57,9,12
metrocare,9,4,62,9,11
govt_hospital,9,4,55,5,6
city_general,10,4,52,9,11
st_marys,10,4,54,6,13
metrocare,10,4,58,12,7
govt_hospital,10,4,52,2,11
city_general,11,4,66,8,14
st_marys,11,4,55,7,4
metrocare,11,4,66,8,15
govt_hospital,11,4,59,10,15
city_general,12,4,35,6,7
st_marys,12,4,24,2,7
metrocare,12,4,12,0,10
govt_hospital,12,4,20,4,10
city_general,13,4,9,0,0
st_marys,13,4,1,0,6
metrocare,13,4,18,1,2
govt_hospital,13,4,26,2,9
city_general,14,4,17,1,7
st_marys,14,4,30,5,3
metrocare,14,4,27,4,5
govt_hospital,14,4,11,3,2
city_general,15,4,22,10,6
st_marys,15,4,10,0,9
metrocare,15,4,33,2,10
govt_hospital,15,4,21,0,14
city_general,16,4,5,0,9
st_marys,16,4,22,7,9
metrocare,16,4,23,5,12
govt_hospital,16,4,14,3,3
city_general,17,4,76,12,19
st_marys,17,4,65,6,10
metrocare,17,4,71,11,17
govt_hospital,17,4,61,5,8
city_general,18,4,61,3,10
st_marys,18,4,59,14,13
metrocare,18,4,76,12,14
govt_hospital,18,4,71,8,14
city_general,19,4,77,12,11
st_marys,19,4,71,8,16
metrocare,19,4,81,17,14
govt_hospital,19,4,81,12,17
city_general,20,4,68,8,8
st_marys,20,4,80,10,5
metrocare,20,4,77,14,16
govt_hospital,20,4,87,4,16
city_general,21,4,21,2,3
st_marys,21,4,11,1,10
metrocare,21,4,5,0,-1
govt_hospital,21,4,21,4,5
city_general,22,4,20,0,6
st_marys,22,4,17,1,7
metrocare,22,4,1,4,6
govt_hospital,22,4,1,0,5
city_general,23,4,13,5,15
st_marys,23,4,23,2,10
metrocare,23,4,12,6,5
govt_hospital,23,4,16,0,4
city_general,0,5,1,0,7
st_marys,0,5,15,7,7
metrocare,0,5,6,0,5
govt_hospital,0,5,1,1,7
city_general,1,5,14,0,11
st_marys,1,5,18,7,0
metrocare,1,5,14,0,6
govt_hospital,1,5,10,6,4
city_general,2,5,8,0,7
st_marys,2,5,1,2,3
metrocare,2,5,1,0,12
govt_hospital,2,5,1,0,15
city_general,3,5,29,8,13
st_marys,3,5,13,0,3
metrocare,3,5,15,7,0
govt_hospital,3,5,1,0,7
city_general,4,5,2,1,4
st_marys,4,5,17,4,1
metrocare,4,5,1,1,5
govt_hospital,4,5,13,0,1
city_general,5,5,25,0,6
st_marys,5,5,13,0,9
metrocare,5,5,21,3,6
govt_hospital,5,5,19,4,5
city_general,6,5,4,0,5
st_marys,6,5,8,0,4
metrocare,6,5,19,2,9
govt_hospital,6,5,9,0,1
city_general,7,5,20,3,9
st_marys,7,5,9,0,-1
metrocare,7,5,16,3,3
govt_hospital,7,5,28,6,12
city_general,8,5,34,3,4
st_marys,8,5,24,2,9
metrocare,8,5,48,4,6
govt_hospital,8,5,34,6,7
city_general,9,5,41,5,2
st_marys,9,5,52,3,9
metrocare,9,5,23,2,-1
govt_hospital,9,5,25,2,8
city_general,10,5,50,10,11
st_marys,10,5,20,2,11
metrocare,10,5,26,7,6
govt_hospital,10,5,37,2,9
city_general,11,5,48,12,12
st_marys,11,5,41,6,6
metrocare,11,5,64,10,13
govt_hospital,11,5,43,1,8
city_general,12,5,3,6,3
st_marys,12,5,1,0,4
metrocare,12,5,1,2,3
govt_hospital,12,5,18,2,8
city_general,13,5,24,4,9
st_marys,13,5,36,4,8
metrocare,13,5,8,1,6
govt_hospital,13,5,8,0,7
city_general,14,5,16,4,12
st_marys,14,5,25,2,3
metrocare,14,5,2,4,0
govt_hospital,14,5,21,4,8
city_general,15,5,10,3,4
st_marys,15,5,13,6,16
metrocare,15,5,13,2,4
govt_hospital,15,5,13,0,2
city_general,16,5,1,1,5
st_marys,16,5,4,0,7
metrocare,16,5,31,1,14
govt_hospital,16,5,10,0,1
city_general,17,5,37,5,9
st_marys,17,5,66,11,7
metrocare,17,5,37,0,3
govt_hospital,17,5,42,7,10
city_general,18,5,35,11,9
st_marys,18,5,63,4,14
metrocare,18,5,58,9,7
govt_hospital,18,5,41,5,4
city_general,19,5,49,8,8
st_marys,19,5,36,7,10
metrocare,19,5,60,10,10
govt_hospital,19,5,44,2,5
city_general,20,5,55,9,12
st_marys,20,5,52,13,10
metrocare,20,5,47,4,11
govt_hospital,20,5,58,9,7
city_general,21,5,14,5,6
st_marys,21,5,1,0,1
metrocare,21,5,13,8,1
govt_hospital,21,5,5,0,16
city_general,22,5,11,0,8
st_marys,22,5,1,0,4
metrocare,22,5,1,0,10
govt_hospital,22,5,25,3,0
city_general,23,5,15,4,3
st_marys,23,5,1,0,4
metrocare,23,5,18,0,8
govt_hospital,23,5,1,1,7
city_general,0,6,22,2,0
st_marys,0,6,1,0,7
metrocare,0,6,12,0,3
govt_hospital,0,6,23,4,5
city_general,1,6,8,0,8
st_marys,1,6,14,0,2
metrocare,1,6,2,4,-1
govt_hospital,1,6,5,0,6
city_general,2,6,1,1,4
st_marys,2,6,1,0,6
metrocare,2,6,22,3,10
govt_hospital,2,6,20,4,11
city_general,3,6,21,5,9
st_marys,3,6,4,0,1
metrocare,3,6,21,4,5
govt_hospital,3,6,12,0,9
city_general,4,6,21,7,14
st_marys,4,6,16,2,-4
metrocare,4,6,4,2,-1
govt_hospital,4,6,10,0,1
city_general,5,6,27,5,6
st_marys,5,6,29,3,8
metrocare,5,6,10,1,-1
govt_hospital,5,6,1,0,0
city_general,6,6,12,2,8
st_marys,6,6,20,2,8
metrocare,6,6,8,0,-1
govt_hospital,6,6,8,0,2
city_general,7,6,2,4,4
st_marys,7,6,18,7,3
metrocare,7,6,1,1,7
govt_hospital,7,6,20,10,6
city_general,8,6,49,3,11
st_marys,8,6,38,4,13
metrocare,8,6,22,5,3
govt_hospital,8,6,43,5,10
city_general,9,6,30,8,6
st_marys,9,6,36,3,7
metrocare,9,6,27,0,7
govt_hospital,9,6,49,2,14
city_general,10,6,43,0,11
st_marys,10,6,27,3,10
metrocare,10,6,35,1,13
govt_hospital,10,6,41,4,15
city_general,11,6,30,0,6
st_marys,11,6,39,4,3
metrocare,11,6,39,3,9
govt_hospital,11,6,38,9,5
city_general,12,6,23,8,4
st_marys,12,6,12,2,4
metrocare,12,6,17,0,6
govt_hospital,12,6,1,0,9
city_general,13,6,20,5,4
st_marys,13,6,20,1,6
metrocare,13,6,26,3,1
govt_hospital,13,6,13,3,0
city_general,14,6,24,3,6
st_marys,14,6,4,1,7
metrocare,14,6,1,0,5
govt_hospital,14,6,13,5,-4
city_general,15,6,8,2,3
st_marys,15,6,20,5,3
metrocare,15,6,14,2,3
govt_hospital,15,6,3,3,3
city_general,16,6,19,3,9
st_marys,16,6,21,5,0
metrocare,16,6,17,0,4
govt_hospital,16,6,16,0,10
city_general,17,6,28,5,8
st_marys,17,6,44,10,18
metrocare,17,6,29,5,4
govt_hospital,17,6,38,5,9
city_general,18,6,52,15,12
st_marys,18,6,47,4,13
metrocare,18,6,57,7,9
govt_hospital,18,6,44,13,9
city_general,19,6,48,7,9
st_marys,19,6,39,0,4
metrocare,19,6,55,10,6
govt_hospital,19,6,42,7,13
city_general,20,6,55,6,1
st_marys,20,6,55,12,1
metrocare,20,6,41,10,4
govt_hospital,20,6,44,5,7
city_general,21,6,14,0,3
st_marys,21,6,21,0,7
metrocare,21,6,16,8,13
govt_hospital,21,6,7,1,8
city_general,22,6,7,3,10
st_marys,22,6,18,0,9
metrocare,22,6,5,0,4
govt_hospital,22,6,13,1,15
city_general,23,6,10,0,5
st_marys,23,6,1,1,3
metrocare,23,6,21,0,6
govt_hospital,23,6,6,0,6
city_general,0,0,9,1,6
st_marys,0,0,26,5,13
metrocare,0,0,10,4,6
govt_hospital,0,0,39,6,9
city_general,1,0,9,4,12
st_marys,1,0,20,0,9
metrocare,1,0,14,0,11
govt_hospital,1,0,29,3,3
city_general,2,0,22,1,9
st_marys,2,0,19,3,17
metrocare,2,0,27,6,5
govt_hospital,2,0,18,1,2
city_general,3,0,29,6,7
st_marys,3,0,29,6,6
metrocare,3,0,13,0,8
govt_hospital,3,0,14,2,4
city_general,4,0,44,7,13
st_marys,4,0,18,7,8
metrocare,4,0,20,1,1
govt_hospital,4,0,13,3,13
city_general,5,0,26,7,9
st_marys,5,0,33,6,13
metrocare,5,0,27,3,19
govt_hospital,5,0,10,0,3
city_general,6,0,7,3,8
st_marys,6,0,27,2,5
metrocare,6,0,12,0,2
govt_hospital,6,0,18,0,9
city_general,7,0,13,4,9
st_marys,7,0,21,2,1
metrocare,7,0,20,0,4
govt_hospital,7,0,18,3,6
city_general,8,0,63,11,6
st_marys,8,0,80,12,12
metrocare,8,0,61,8,-5
govt_hospital,8,0,62,14,17
city_general,9,0,54,12,11
st_marys,9,0,55,13,6
metrocare,9,0,72,12,6
govt_hospital,9,0,45,1,11
city_general,10,0,47,11,9
st_marys,10,0,62,12,11
metrocare,10,0,54,8,12
govt_hospital,10,0,41,8,13
city_general,11,0,38,6,8
st_marys,11,0,49,6,12
metrocare,11,0,56,13,3
govt_hospital,11,0,42,7,4
city_general,12,0,18,0,7
st_marys,12,0,23,3,10
metrocare,12,0,24,3,8
govt_hospital,12,0,22,7,3
city_general,13,0,30,3,5
st_marys,13,0,27,9,6
metrocare,13,0,8,2,5
govt_hospital,13,0,21,0,3
city_general,14,0,25,5,11
st_marys,14,0,1,1,6
metrocare,14,0,25,5,10
govt_hospital,14,0,16,0,6
city_general,15,0,17,6,6
st_marys,15,0,10,7,7
metrocare,15,0,13,6,4
govt_hospital,15,0,24,4,1
city_general,16,0,29,7,-2
st_marys,16,0,34,6,6
metrocare,16,0,35,7,14
govt_hospital,16,0,15,5,1
city_general,17,0,79,12,14
st_marys,17,0,66,16,11
metrocare,17,0,59,14,11
govt_hospital,17,0,74,9,14
city_general,18,0,60,12,10
st_marys,18,0,72,12,11
metrocare,18,0,62,10,7
govt_hospital,18,0,74,14,11
city_general,19,0,90,12,20
st_marys,19,0,60,3,19
metrocare,19,0,69,8,10
govt_hospital,19,0,69,12,15
city_general,20,0,68,12,1
